23,20,1,0,0.038167939,1,0.001997753,0.141304348,0,0.762444846,0,0.021276596,0.050200803,US,freeloader
28,26,0,2,0.045801527,0.8,0.005743539,0.059782609,0,0.688644781,0,0.042553191,0.062248996,GB,freeloader
1,1,0,0,0,0.8,0.000249719,0.010869565,0,0.848675075,0,0.031914894,0.002008032,IQ,freeloader
11,8,0,5,0.015267176,1,0.000874017,0.016304348,0,0.487468795,0,0.021276596,0.024096386,CA,freeloader
31,24,1,1,0.045801527,1,0.004494943,0.10326087,0,0.736490512,0,0.021276596,0.074297189,US,freeloader
18,8,3,0,0.030534351,1,0.000499438,0.108695652,0,0.766531141,0,0.053191489,0.03815261,QA,freeloader
87,81,0,4,0.152671756,0.8,0.094144088,0.135869565,0,0.586101815,0.019230769,0.010638298,0.240963855,US,freeloader
15,13,1,0,0.022900763,1,0.00274691,0.092391304,0,0.7910557,0.038461538,0.010638298,0.032128514,IN,freeloader
33,27,0,5,0.091603053,0.808,0.006617555,0.038043478,0,0.493425343,0.019230769,0,0.072289157,DE,freeloader
13,13,0,1,0.022900763,0.8,0.001997753,0.043478261,0,0.763182798,0,0.010638298,0.02811245,US,freeloader
16,13,0,2,0.022900763,0.8,0.001748033,0.038043478,0,0.695480258,0,0.010638298,0.034136546,US,freeloader
3,3,0,0,0.053435115,0.256,0.000249719,0.038043478,0.056179775,0.869792275,0.038461538,0.031914894,0.012048193,US,whale
42,27,6,1,0.061068702,1,0.003121488,0.130434783,0,0.691685389,0.076923077,0.106382979,0.092369478,US,freeloader
14,12,0,0,0.022900763,1,0.00274691,0.086956522,0,0.797844963,0.019230769,0.042553191,0.030120482,SA,freeloader
14,10,2,2,0.022900763,1,0.000624298,0.032608696,0,0.688289501,0,0.031914894,0.030120482,US,freeloader
21,15,2,0,0.030534351,1,0.002372331,0.130434783,0,0.764459999,0,0.010638298,0.046184739,US,freeloader
6,1,1,1,0.007633588,0.8,0.000249719,0.02173913,0,0.760334676,0.038461538,0.031914894,0.012048193,US,freeloader
21,20,0,0,0.030534351,0.8,0.003870646,0.130434783,0,0.774679378,0,0.031914894,0.046184739,US,freeloader
26,23,0,2,0.06870229,0.8,0.003995505,0.054347826,0,0.692549252,0,0.021276596,0.0562249,US,freeloader
48,40,1,3,0.129770992,0.816,0.009863903,0.081521739,0,0.630154087,0.019230769,0.053191489,0.114457831,BE,freeloader
29,26,0,2,0.045801527,1,0.006492696,0.059782609,0,0.691261203,0.096153846,0.031914894,0.062248996,US,freeloader
22,20,0,0,0.061068702,0.8,0.003620926,0.135869565,0,0.769814911,0.115384615,0.042553191,0.048192771,US,freeloader
35,29,0,1,0.099236641,0.816,0.007741291,0.135869565,0,0.741485436,0,0.053191489,0.098393574,IN,freeloader
12,11,0,0,0.015267176,0.8,0.001498314,0.076086957,0,0.80758742,0,0.010638298,0.026104418,US,freeloader
98,77,7,5,0.20610687,0.816,0.05606193,0.168478261,0,0.531266635,0.038461538,0.053191489,0.361445783,GB,freeloader
6,6,0,0,0.007633588,0.8,0.000749157,0.038043478,0,0.829320559,0,0.021276596,0.012048193,US,freeloader
25,20,0,0,0.06870229,0.8,0.004494943,0.152173913,0,0.755326002,0,0.010638298,0.054216867,GB,freeloader
96,82,2,5,0.183206107,0.808,0.04020477,0.163043478,0,0.535703162,0.038461538,0.021276596,0.359437751,US,freeloader
